,movieId,title,genres
1546,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
1547,2988,Melvin and Howard (1980),Drama
1548,2989,For Your Eyes Only (1981),Action|Adventure|Thriller
1549,2990,Licence to Kill (1989),Action|Adventure|Thriller
1550,2991,Live and Let Die (1973),Action|Adventure|Thriller
1551,2993,Thunderball (1965),Action|Adventure|Thriller
1552,2996,Music of the Heart (1999),Drama
1553,2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
1554,2999,Man of the Century (1999),Comedy
1555,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
1556,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
1557,3004,"Bachelor, The (1999)",Comedy|Romance
1558,3005,"Bone Collector, The (1999)",Thriller
1559,3006,"Insider, The (1999)",Drama|Thriller
1560,3007,American Movie (1999),Documentary
1561,3008,Last Night (1998),Drama|Sci-Fi
1562,3012,Battling Butler (1926),Comedy
1563,3013,Bride of Re-Animator (1990),Comedy|Horror
1564,3015,Coma (1978),Thriller
1565,3016,Creepshow (1982),Horror
1566,3017,Creepshow 2 (1987),Horror
1567,3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
1568,3019,Drugstore Cowboy (1989),Crime|Drama
1569,3020,Falling Down (1993),Action|Drama
1570,3022,"General, The (1926)",Comedy|War
1571,3024,Piranha (1978),Horror|Sci-Fi
1572,3028,"Taming of the Shrew, The (1967)",Comedy
1573,3030,Yojimbo (1961),Action|Adventure
1574,3031,Repossessed (1990),Comedy
1575,3033,Spaceballs (1987),Comedy|Sci-Fi
1576,3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
1577,3035,Mister Roberts (1955),Comedy|Drama|War
1578,3037,Little Big Man (1970),Western
1579,3038,"Face in the Crowd, A (1957)",Drama
1580,3039,Trading Places (1983),Comedy
1581,3040,Meatballs (1979),Comedy
1582,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
1583,3052,Dogma (1999),Adventure|Comedy|Fantasy
1584,3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
1585,3060,"Commitments, The (1991)",Comedy|Drama|Musical
1586,3061,Holiday Inn (1942),Comedy|Musical
1587,3062,"Longest Day, The (1962)",Action|Drama|War
1588,3063,Poison Ivy (1992),Drama|Thriller
1589,3066,Tora! Tora! Tora! (1970),Action|Drama|War
1590,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
1591,3068,"Verdict, The (1982)",Drama|Mystery
1592,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
1593,3071,Stand and Deliver (1988),Comedy|Drama
1594,3072,Moonstruck (1987),Comedy|Romance
1595,3074,Jeremiah Johnson (1972),Western
1596,3075,Repulsion (1965),Drama|Horror
1597,3076,Irma la Douce (1963),Comedy
1598,3077,42 Up (1998),Documentary
1599,3079,Mansfield Park (1999),Comedy|Drama|Romance
1600,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
1601,3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
1602,3083,All About My Mother (Todo sobre mi madre) (1999),Drama
1603,3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
1604,3087,Scrooged (1988),Comedy|Fantasy|Romance
1605,3088,Harvey (1950),Comedy|Fantasy
1606,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
1607,3091,Kagemusha (1980),Drama|War
1608,3094,Maurice (1987),Drama|Romance
1609,3095,"Grapes of Wrath, The (1940)",Drama
1610,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
1611,3098,"Natural, The (1984)",Drama
1612,3099,Shampoo (1975),Comedy|Drama|Romance
1613,3100,"River Runs Through It, A (1992)",Drama
1614,3101,Fatal Attraction (1987),Drama|Thriller
1615,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
1616,3105,Awakenings (1990),Drama|Mystery
1617,3107,Backdraft (1991),Action|Drama
1618,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
1619,3111,Places in the Heart (1984),Drama
1620,3112,'night Mother (1986),Drama
1621,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
1622,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
1623,3118,Tumbleweeds (1999),Drama
1624,3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror
1625,3120,"Distinguished Gentleman, The (1992)",Comedy
1626,3129,Sweet and Lowdown (1999),Comedy|Drama
1627,3133,Go West (1925),Comedy|Western
1628,3134,Grand Illusion (La grande illusion) (1937),Drama|War
1629,3135,"Great Santini, The (1979)",Drama
1630,3140,Three Ages (1923),Comedy
1631,3142,U2: Rattle and Hum (1988),Documentary|Musical
1632,3143,Hell in the Pacific (1968),Drama|War
1633,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
1634,3148,"Cider House Rules, The (1999)",Drama
1635,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
1636,3155,Anna and the King (1999),Drama|Romance
1637,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
1638,3157,Stuart Little (1999),Children|Comedy|Fantasy
1639,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
1640,3160,Magnolia (1999),Drama
1641,3161,Onegin (1999),Drama|Romance
1642,3167,Carnal Knowledge (1971),Comedy|Drama
1643,3168,Easy Rider (1969),Adventure|Drama
1644,3171,Room at the Top (1959),Drama
1645,3173,Any Given Sunday (1999),Drama
1646,3174,Man on the Moon (1999),Comedy|Drama
1647,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
1648,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
1649,3177,Next Friday (2000),Comedy
1650,3178,"Hurricane, The (1999)",Drama
1651,3179,Angela's Ashes (1999),Drama
1652,3186,"Girl, Interrupted (1999)",Drama
1653,3189,My Dog Skip (1999),Children|Drama
1654,3194,"Way We Were, The (1973)",Drama|Romance
1655,3196,Stalag 17 (1953),Drama|War
1656,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
1657,3198,Papillon (1973),Crime|Drama
1658,3200,"Last Detail, The (1973)",Comedy|Drama
1659,3201,Five Easy Pieces (1970),Drama
1660,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
1661,3205,Black Sunday (La maschera del demonio) (1960),Horror
1662,3207,"Snows of Kilimanjaro, The (1952)",Adventure
1663,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
1664,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
1665,3213,Batman: Mask of the Phantasm (1993),Animation|Children
1666,3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
1667,3221,"Draughtsman's Contract, The (1982)",Drama
1668,3223,"Zed & Two Noughts, A (1985)",Drama
1669,3224,Woman in the Dunes (Suna no onna) (1964),Drama
1670,3226,Hellhounds on My Trail (1999),Documentary
1671,3230,"Odessa File, The (1974)",Thriller
1672,3231,"Saphead, The (1920)",Comedy
1673,3235,Where the Buffalo Roam (1980),Comedy
1674,3243,Encino Man (1992),Comedy
1675,3244,"Goodbye Girl, The (1977)",Comedy|Romance
1676,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
1677,3246,Malcolm X (1992),Drama
1678,3247,Sister Act (1992),Comedy|Crime
1679,3248,Sister Act 2: Back in the Habit (1993),Comedy
1680,3250,Alive (1993),Drama
1681,3252,Scent of a Woman (1992),Drama
1682,3253,Wayne's World (1992),Comedy
1683,3254,Wayne's World 2 (1993),Comedy
1684,3255,"League of Their Own, A (1992)",Comedy|Drama
1685,3256,Patriot Games (1992),Action|Crime|Drama|Thriller
1686,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
1687,3258,Death Becomes Her (1992),Comedy|Fantasy
1688,3259,Far and Away (1992),Adventure|Drama|Romance
1689,3260,Howards End (1992),Drama
1690,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
1691,3263,White Men Can't Jump (1992),Comedy|Drama
1692,3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
1693,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
1694,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
1695,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
1696,3269,Forever Young (1992),Drama|Romance|Sci-Fi
1697,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
1698,3271,Of Mice and Men (1992),Drama
1699,3272,Bad Lieutenant (1992),Crime|Drama
1700,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
1701,3274,Single White Female (1992),Drama|Thriller
1702,3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
1703,3282,Different for Girls (1996),Comedy
1704,3285,"Beach, The (2000)",Adventure|Drama
1705,3286,Snow Day (2000),Comedy
1706,3296,To Sir with Love (1967),Drama
1707,3298,Boiler Room (2000),Crime|Drama|Thriller
1708,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
1709,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
1710,3304,Blue Collar (1978),Crime|Drama
1711,3306,"Circus, The (1928)",Comedy
1712,3307,City Lights (1931),Comedy|Drama|Romance
1713,3309,"Dog's Life, A (1918)",Comedy
1714,3310,"Kid, The (1921)",Comedy|Drama
1715,3311,"Man from Laramie, The (1955)",Western
1716,3313,Class Reunion (1982),Comedy
1717,3316,Reindeer Games (2000),Action|Thriller
1718,3317,Wonder Boys (2000),Comedy|Drama
1719,3327,Beyond the Mat (1999),Documentary
1720,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
1721,3330,Splendor in the Grass (1961),Drama|Romance
1722,3333,"Killing of Sister George, The (1968)",Drama
1723,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
1724,3338,For All Mankind (1989),Documentary
1725,3339,Cross of Iron (1977),War
1726,3341,Born Yesterday (1950),Comedy
1727,3347,Never Cry Wolf (1983),Adventure|Drama
1728,3354,Mission to Mars (2000),Sci-Fi
1729,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
1730,3357,East-West (Est-ouest) (1999),Drama|Romance
1731,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
1732,3359,Breaking Away (1979),Comedy|Drama
1733,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
1734,3361,Bull Durham (1988),Comedy|Drama|Romance
1735,3362,Dog Day Afternoon (1975),Crime|Drama
1736,3363,American Graffiti (1973),Comedy|Drama
1737,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
1738,3365,"Searchers, The (1956)",Drama|Western
1739,3374,Daughters of the Dust (1991),Drama
1740,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
1741,3386,JFK (1991),Drama|Mystery|Thriller
1742,3387,Who's Harry Crumb? (1989),Comedy|Mystery
1743,3388,Harry and the Hendersons (1987),Children|Comedy
1744,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
1745,3397,"Great Muppet Caper, The (1981)",Children|Comedy
1746,3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
1747,3399,Sesame Street Presents Follow That Bird (1985),Children|Comedy
1748,3405,"Night to Remember, A (1958)",Action|Drama
1749,3408,Erin Brockovich (2000),Drama
1750,3409,Final Destination (2000),Drama|Thriller
1751,3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
1752,3415,"Mirror, The (Zerkalo) (1975)",Drama
1753,3418,Thelma & Louise (1991),Adventure|Crime|Drama
1754,3420,...And Justice for All (1979),Drama|Thriller
1755,3421,Animal House (1978),Comedy
1756,3422,She's Gotta Have It (1986),Comedy|Romance
1757,3424,Do the Right Thing (1989),Drama
1758,3427,Coogan's Bluff (1968),Crime
1759,3429,Creature Comforts (1989),Animation|Comedy
1760,3430,Death Wish (1974),Action|Crime|Drama
1761,3431,Death Wish 2 (1982),Action|Drama
1762,3432,Death Wish 3 (1985),Action|Drama
1763,3435,Double Indemnity (1944),Crime|Drama|Film-Noir
1764,3436,Dying Young (1991),Drama|Romance
1765,3437,Cool as Ice (1991),Drama
1766,3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
1767,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
1768,3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
1769,3441,Red Dawn (1984),Action|Drama|War
1770,3444,Bloodsport (1988),Action
1771,3445,Eyes of Laura Mars (1978),Mystery|Thriller
1772,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
1773,3450,Grumpy Old Men (1993),Comedy
1774,3451,Guess Who's Coming to Dinner (1967),Drama
1775,3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
1776,3453,Here on Earth (2000),Drama|Romance
1777,3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
1778,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
1779,3462,Modern Times (1936),Comedy|Drama|Romance
1780,3466,Heart and Souls (1993),Comedy|Fantasy
1781,3467,Hud (1963),Drama|Western
1782,3468,"Hustler, The (1961)",Drama
1783,3469,Inherit the Wind (1960),Drama
1784,3470,Dersu Uzala (1975),Adventure|Drama
1785,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
1786,3472,"Horror Hotel (a.k.a. City of the Dead, The) (1960)",Horror|Thriller
1787,3475,"Place in the Sun, A (1951)",Drama|Romance
1788,3476,Jacob's Ladder (1990),Horror|Mystery
1789,3477,Empire Records (1995),Comedy|Drama
1790,3478,"Bamba, La (1987)",Drama
1791,3479,Ladyhawke (1985),Adventure|Fantasy|Romance
1792,3481,High Fidelity (2000),Comedy|Drama|Romance
1793,3483,"Road to El Dorado, The (2000)",Animation|Children
1794,3484,"Skulls, The (2000)",Thriller
1795,3489,Hook (1991),Adventure|Comedy|Fantasy
1796,3490,Horror Express (1972),Horror
1797,3494,True Grit (1969),Adventure|Drama|Western
1798,3498,Midnight Express (1978),Drama
1799,3499,Misery (1990),Drama|Horror|Thriller
1800,3502,My Life (1993),Drama
1801,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
1802,3504,Network (1976),Comedy|Drama
1803,3505,No Way Out (1987),Drama|Mystery|Thriller
1804,3506,North Dallas Forty (1979),Comedy|Drama
1805,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
1806,3509,Black and White (1999),Drama
1807,3510,Frequency (2000),Drama|Thriller
1808,3511,Ready to Rumble (2000),Comedy
1809,3512,Return to Me (2000),Drama|Romance
1810,3513,Rules of Engagement (2000),Drama|Thriller
1811,3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
1812,3519,Force 10 from Navarone (1978),Action|Drama|War
1813,3520,How to Stuff a Wild Bikini (1965),Comedy
1814,3521,Mystery Train (1989),Comedy|Drama
1815,3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
1816,3524,Arthur (1981),Comedy|Romance
1817,3525,Bachelor Party (1984),Comedy
1818,3526,Parenthood (1989),Comedy|Drama
1819,3527,Predator (1987),Action|Sci-Fi|Thriller
1820,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
1821,3530,Smoking/No Smoking (1993),Comedy
1822,3534,28 Days (2000),Drama
1823,3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
1824,3536,Keeping the Faith (2000),Comedy|Drama|Romance
1825,3538,East is East (1999),Comedy
1826,3543,Diner (1982),Comedy|Drama
1827,3544,Shakes the Clown (1992),Comedy
1828,3545,Cabaret (1972),Drama|Musical
1829,3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
1830,3548,Auntie Mame (1958),Comedy|Drama
1831,3549,Guys and Dolls (1955),Comedy|Musical|Romance
1832,3551,Marathon Man (1976),Crime|Drama|Thriller
1833,3552,Caddyshack (1980),Comedy
1834,3553,Gossip (2000),Drama|Thriller
1835,3554,Love and Basketball (2000),Drama|Romance
1836,3555,U-571 (2000),Action|Thriller|War
1837,3556,"Virgin Suicides, The (1999)",Drama|Romance
1838,3559,Limelight (1952),Comedy|Drama|Romance
1839,3563,"Crow: Salvation, The (2000)",Action|Horror
1840,3565,Where the Heart Is (2000),Comedy|Drama
1841,3566,"Big Kahuna, The (2000)",Comedy|Drama
1842,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
1843,3581,Human Traffic (1999),Comedy
1844,3591,Mr. Mom (1983),Comedy|Drama
1845,3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi
1846,3593,Battlefield Earth (2000),Action|Sci-Fi
1847,3594,Center Stage (2000),Drama|Musical
1848,3604,Gypsy (1962),Musical
1849,3606,On the Town (1949),Comedy|Musical|Romance
1850,3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
1851,3611,Saludos Amigos (1943),Animation|Children|Comedy
1852,3612,The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance
1853,3615,Dinosaur (2000),Adventure|Animation|Children
1854,3617,Road Trip (2000),Comedy
1855,3618,Small Time Crooks (2000),Comedy|Crime
1856,3619,"Hollywood Knights, The (1980)",Comedy
1857,3621,Possession (1981),Drama|Horror
1858,3622,"Twelve Chairs, The (1970)",Comedy
1859,3623,Mission: Impossible II (2000),Action|Adventure|Thriller
1860,3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
1861,3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
1862,3627,Carnival of Souls (1962),Horror|Thriller
1863,3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
1864,3632,Monsieur Verdoux (1947),Comedy|Crime
1865,3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
1866,3634,Seven Days in May (1964),Thriller
1867,3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
1868,3637,Vagabond (Sans toit ni loi) (1985),Drama
1869,3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
1870,3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
1871,3646,Big Momma's House (2000),Comedy
1872,3649,American Gigolo (1980),Drama
1873,3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror
1874,3653,"Endless Summer, The (1966)",Documentary
1875,3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
1876,3655,Blow-Out (La grande bouffe) (1973),Drama
1877,3659,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller
1878,3666,Retro Puppet Master (Puppet Master 7) (1999),Horror|Sci-Fi|Thriller
1879,3669,Stay Tuned (1992),Comedy
1880,3671,Blazing Saddles (1974),Comedy|Western
1881,3672,Benji (1974),Adventure|Children
1882,3675,White Christmas (1954),Comedy|Musical|Romance
1883,3676,Eraserhead (1977),Drama|Horror
1884,3677,Baraka (1992),Documentary
1885,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
1886,3683,Blood Simple (1984),Crime|Drama|Film-Noir
1887,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
1888,3686,Flatliners (1990),Horror|Sci-Fi|Thriller
1889,3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi
1890,3688,Porky's (1982),Comedy
1891,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
1892,3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
1893,3697,Predator 2 (1990),Action|Sci-Fi|Thriller
1894,3698,"Running Man, The (1987)",Action|Sci-Fi
1895,3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
1896,3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
1897,3702,Mad Max (1979),Action|Adventure|Sci-Fi
1898,3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
1899,3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
1900,3705,Bird on a Wire (1990),Action|Comedy|Romance
1901,3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
1902,3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance
1903,3708,Firestarter (1984),Horror|Thriller
1904,3712,Soapdish (1991),Comedy
1905,3717,Gone in 60 Seconds (2000),Action|Crime
1906,3718,American Pimp (1999),Documentary
1907,3723,Hamlet (1990),Drama
1908,3725,American Pop (1981),Animation|Musical
1909,3726,Assault on Precinct 13 (1976),Action|Thriller
1910,3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller
1911,3730,"Conversation, The (1974)",Drama|Mystery
1912,3733,"Paper Chase, The (1973)",Drama
1913,3734,Prince of the City (1981),Drama
1914,3735,Serpico (1973),Crime|Drama
1915,3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama
1916,3739,Trouble in Paradise (1932),Comedy|Romance
1917,3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
1918,3741,Badlands (1973),Crime|Drama|Thriller
1919,3742,Battleship Potemkin (1925),Drama|War
1920,3744,Shaft (2000),Action|Crime|Thriller
1921,3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
1922,3746,Butterfly (La lengua de las mariposas) (1999),Drama
1923,3747,Jesus' Son (1999),Drama
1924,3751,Chicken Run (2000),Animation|Children|Comedy
1925,3752,"Me, Myself & Irene (2000)",Adventure|Comedy
1926,3753,"Patriot, The (2000)",Action|Drama|War
1927,3755,"Perfect Storm, The (2000)",Drama|Thriller
1928,3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller
1929,3763,F/X (1986),Action|Crime|Thriller
1930,3766,Missing in Action (1984),Action|War
1931,3768,Braddock: Missing in Action III (1988),Action|War
1932,3773,House Party (1990),Comedy
1933,3781,Shaft in Africa (1973),Action|Crime
1934,3782,Shaft's Big Score! (1972),Action|Crime
1935,3783,Croupier (1998),Crime|Drama
1936,3784,"Kid, The (2000)",Comedy|Fantasy
1937,3785,Scary Movie (2000),Comedy|Horror
1938,3786,But I'm a Cheerleader (1999),Comedy
1939,3788,Blow-Up (Blowup) (1966),Drama|Mystery
1940,3791,Footloose (1984),Drama
1941,3793,X-Men (2000),Action|Adventure|Sci-Fi
1942,3798,What Lies Beneath (2000),Drama|Horror|Mystery
1943,3799,Pokémon the Movie 2000 (2000),Animation|Children
1944,3801,Anatomy of a Murder (1959),Drama|Mystery
1945,3806,Mackenna's Gold (1969),Western
1946,3809,What About Bob? (1991),Comedy
1947,3811,Breaker Morant (1980),Drama|War
1948,3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
1949,3814,Love and Death (1975),Comedy
1950,3816,"Official Story, The (La historia oficial) (1985)",Drama
1951,3819,Tampopo (1985),Comedy
1952,3821,Nutty Professor II: The Klumps (2000),Comedy
1953,3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance
1954,3824,Autumn in New York (2000),Drama|Romance
1955,3825,Coyote Ugly (2000),Comedy|Drama|Romance
1956,3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
1957,3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
1958,3830,Psycho Beach Party (2000),Comedy|Horror|Thriller
1959,3831,Saving Grace (2000),Comedy
1960,3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror
1961,3834,Bronco Billy (1980),Adventure|Drama|Romance
1962,3835,"Crush, The (1993)",Thriller
1963,3836,Kelly's Heroes (1970),Action|Comedy|War
1964,3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
1965,3838,Phantasm III: Lord of the Dead (1994),Horror
1966,3840,Pumpkinhead (1988),Horror
1967,3843,Sleepaway Camp (1983),Horror
1968,3844,Steel Magnolias (1989),Drama
1969,3852,"Tao of Steve, The (2000)",Comedy
1970,3854,Aimée & Jaguar (1999),Drama|Romance|War
1971,3859,"Eyes of Tammy Faye, The (2000)",Documentary
1972,3861,"Replacements, The (2000)",Comedy
1973,3863,"Cell, The (2000)",Drama|Horror|Thriller
1974,3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
1975,3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
1976,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
1977,3870,Our Town (1940),Drama
1978,3871,Shane (1953),Drama|Western
1979,3873,Cat Ballou (1965),Comedy|Western
1980,3877,Supergirl (1984),Action|Adventure|Fantasy
1981,3879,"Art of War, The (2000)",Action|Thriller
1982,3882,Bring It On (2000),Comedy
1983,3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy
1984,3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
1985,3896,"Way of the Gun, The (2000)",Crime|Thriller
1986,3897,Almost Famous (2000),Drama
1987,3901,Duets (2000),Comedy|Drama
1988,3906,Under Suspicion (2000),Crime|Thriller
1989,3908,Urban Legends: Final Cut (2000),Horror
1990,3910,Dancer in the Dark (2000),Drama|Musical
1991,3911,Best in Show (2000),Comedy
1992,3915,Girlfight (2000),Drama
1993,3916,Remember the Titans (2000),Drama
1994,3917,Hellraiser (1987),Horror
1995,3918,Hellbound: Hellraiser II (1988),Horror
1996,3919,Hellraiser III: Hell on Earth (1992),Horror
1997,3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
1998,3924,Pajama Party (1964),Comedy
1999,3925,Stranger Than Paradise (1984),Comedy|Drama
2000,3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
2001,3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
2002,3929,"Bank Dick, The (1940)",Comedy
2003,3931,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
2004,3932,"Invisible Man, The (1933)",Horror|Sci-Fi
2005,3937,Runaway (1984),Sci-Fi|Thriller
2006,3938,"Slumber Party Massacre, The (1982)",Horror
2007,3943,Bamboozled (2000),Comedy
2008,3945,Digimon: The Movie (2000),Adventure|Animation|Children
2009,3946,Get Carter (2000),Action|Drama|Thriller
2010,3947,Get Carter (1971),Action|Crime|Drama|Thriller
2011,3948,Meet the Parents (2000),Comedy
2012,3949,Requiem for a Dream (2000),Drama
2013,3953,Dr. T and the Women (2000),Comedy|Romance
2014,3957,Billy Jack (1971),Action|Drama
2015,3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
2016,3960,Haunted (1995),Drama|Thriller
2017,3964,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children
2018,3965,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir
2019,3966,Detour (1945),Crime|Film-Noir
2020,3967,Billy Elliot (2000),Drama
2021,3968,Bedazzled (2000),Comedy
2022,3969,Pay It Forward (2000),Drama
2023,3970,"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",Horror
2024,3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
2025,3974,"Little Vampire, The (2000)",Adventure|Children
2026,3977,Charlie's Angels (2000),Action|Comedy
2027,3978,"Legend of Bagger Vance, The (2000)",Drama|Romance
2028,3979,Little Nicky (2000),Comedy
2029,3980,Men of Honor (2000),Drama
2030,3981,Red Planet (2000),Action|Sci-Fi|Thriller
