,movieId,title,genres
1761,2917,Body Heat (1981),Crime|Thriller
1762,2918,Ferris Bueller's Day Off (1986),Comedy
1763,2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War
1764,2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
1765,2921,High Plains Drifter (1973),Western
1766,2922,Hang 'Em High (1968),Crime|Drama|Western
1767,2924,Drunken Master (Jui kuen) (1978),Action|Comedy
1768,2925,"Conformist, The (Conformista, Il) (1970)",Drama
1769,2926,Hairspray (1988),Comedy|Drama
1770,2927,Brief Encounter (1946),Drama|Romance
1771,2928,"Razor's Edge, The (1984)",Drama
1772,2929,Reds (1981),Drama|Romance
1773,2930,Return with Honor (1998),Documentary
1774,2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
1775,2932,Days of Heaven (1978),Drama
1776,2933,"Fire Within, The (Feu follet, Le) (1963)",Drama
1777,2935,"Lady Eve, The (1941)",Comedy|Romance
1778,2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
1779,2937,"Palm Beach Story, The (1942)",Comedy
1780,2939,Niagara (1953),Drama|Thriller
1781,2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance
1782,2941,South Pacific (1958),Musical|Romance|War
1783,2942,Flashdance (1983),Drama|Romance
1784,2944,"Dirty Dozen, The (1967)",Action|Drama|War
1785,2946,Help! (1965),Comedy|Musical
1786,2947,Goldfinger (1964),Action|Adventure|Thriller
1787,2948,From Russia with Love (1963),Action|Adventure|Thriller
1788,2949,Dr. No (1962),Action|Adventure|Thriller
1789,2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
1790,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
1791,2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
1792,2953,Home Alone 2: Lost in New York (1992),Children|Comedy
1793,2959,Fight Club (1999),Action|Crime|Drama|Thriller
1794,2961,"Story of Us, The (1999)",Comedy|Drama
1795,2964,Julien Donkey-Boy (1999),Drama
1796,2965,"Omega Code, The (1999)",Action
1797,2966,"Straight Story, The (1999)",Adventure|Drama
1798,2967,"Bad Seed, The (1956)",Drama|Thriller
1799,2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
1800,2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
1801,2970,Fitzcarraldo (1982),Adventure|Drama
1802,2971,All That Jazz (1979),Drama|Fantasy|Musical
1803,2972,Red Sorghum (Hong gao liang) (1987),Drama|War
1804,2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
1805,2974,Bats (1999),Horror|Thriller
1806,2975,"Best Man, The (1999)",Comedy|Drama
1807,2976,Bringing Out the Dead (1999),Drama
1808,2977,Crazy in Alabama (1999),Comedy|Drama
1809,2983,"Ipcress File, The (1965)",Thriller
1810,2984,On Any Sunday (1971),Documentary
1811,2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
1812,2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
1813,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
1814,2988,Melvin and Howard (1980),Drama
1815,2989,For Your Eyes Only (1981),Action|Adventure|Thriller
1816,2990,Licence to Kill (1989),Action|Adventure|Thriller
1817,2991,Live and Let Die (1973),Action|Adventure|Thriller
1818,2993,Thunderball (1965),Action|Adventure|Thriller
1819,2995,House on Haunted Hill (1999),Horror|Thriller
1820,2996,Music of the Heart (1999),Drama
1821,2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
1822,2999,Man of the Century (1999),Comedy
1823,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
1824,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
1825,3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
1826,3004,"Bachelor, The (1999)",Comedy|Romance
1827,3005,"Bone Collector, The (1999)",Thriller
1828,3006,"Insider, The (1999)",Drama|Thriller
1829,3007,American Movie (1999),Documentary
1830,3008,Last Night (1998),Drama|Sci-Fi
1831,3010,Rosetta (1999),Drama
1832,3011,"They Shoot Horses, Don't They? (1969)",Drama
1833,3012,Battling Butler (1926),Comedy
1834,3013,Bride of Re-Animator (1990),Comedy|Horror
1835,3015,Coma (1978),Thriller
1836,3016,Creepshow (1982),Horror
1837,3017,Creepshow 2 (1987),Horror
1838,3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
1839,3019,Drugstore Cowboy (1989),Crime|Drama
1840,3020,Falling Down (1993),Action|Drama
1841,3021,"Funhouse, The (1981)",Horror
1842,3022,"General, The (1926)",Comedy|War
1843,3024,Piranha (1978),Horror|Sci-Fi
1844,3028,"Taming of the Shrew, The (1967)",Comedy
1845,3030,Yojimbo (1961),Action|Adventure
1846,3031,Repossessed (1990),Comedy
1847,3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
1848,3033,Spaceballs (1987),Comedy|Sci-Fi
1849,3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
1850,3035,Mister Roberts (1955),Comedy|Drama|War
1851,3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
1852,3037,Little Big Man (1970),Western
1853,3038,"Face in the Crowd, A (1957)",Drama
1854,3039,Trading Places (1983),Comedy
1855,3040,Meatballs (1979),Comedy
1856,3044,Dead Again (1991),Mystery|Romance|Thriller
1857,3045,Peter's Friends (1992),Comedy|Drama
1858,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
1859,3051,Anywhere But Here (1999),Comedy|Drama
1860,3052,Dogma (1999),Adventure|Comedy|Fantasy
1861,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
1862,3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
1863,3055,Felicia's Journey (1999),Thriller
1864,3056,Oxygen (1999),Crime|Drama|Thriller
1865,3060,"Commitments, The (1991)",Comedy|Drama|Musical
1866,3061,Holiday Inn (1942),Comedy|Musical
1867,3062,"Longest Day, The (1962)",Action|Drama|War
1868,3063,Poison Ivy (1992),Drama|Thriller
1869,3066,Tora! Tora! Tora! (1970),Action|Drama|War
1870,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
1871,3068,"Verdict, The (1982)",Drama|Mystery
1872,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
1873,3071,Stand and Deliver (1988),Comedy|Drama
1874,3072,Moonstruck (1987),Comedy|Romance
1875,3073,"Sandpiper, The (1965)",Drama|Romance
1876,3074,Jeremiah Johnson (1972),Western
1877,3075,Repulsion (1965),Drama|Horror
1878,3076,Irma la Douce (1963),Comedy
1879,3077,42 Up (1998),Documentary
1880,3079,Mansfield Park (1999),Comedy|Drama|Romance
1881,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
1882,3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
1883,3083,All About My Mother (Todo sobre mi madre) (1999),Drama
1884,3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
1885,3087,Scrooged (1988),Comedy|Fantasy|Romance
1886,3088,Harvey (1950),Comedy|Fantasy
1887,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
1888,3090,Matewan (1987),Drama
1889,3091,Kagemusha (1980),Drama|War
1890,3093,McCabe & Mrs. Miller (1971),Drama|Western
1891,3094,Maurice (1987),Drama|Romance
1892,3095,"Grapes of Wrath, The (1940)",Drama
1893,3096,My Man Godfrey (1957),Comedy
1894,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
1895,3098,"Natural, The (1984)",Drama
1896,3099,Shampoo (1975),Comedy|Drama|Romance
1897,3100,"River Runs Through It, A (1992)",Drama
1898,3101,Fatal Attraction (1987),Drama|Thriller
1899,3102,Jagged Edge (1985),Crime|Romance|Thriller
1900,3103,Stanley & Iris (1990),Drama|Romance
1901,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
1902,3105,Awakenings (1990),Drama|Mystery
1903,3107,Backdraft (1991),Action|Drama
1904,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
1905,3111,Places in the Heart (1984),Drama
1906,3112,'night Mother (1986),Drama
1907,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
1908,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
1909,3117,Ride with the Devil (1999),Drama|Romance|War
1910,3118,Tumbleweeds (1999),Drama
1911,3119,Bay of Blood (a.k.a. Twitch of the Death Nerve) (Reazione a catena) (1971),Horror
1912,3120,"Distinguished Gentleman, The (1992)",Comedy
1913,3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir
1914,3122,Santa Fe Trail (1940),Drama|Romance|Western
1915,3129,Sweet and Lowdown (1999),Comedy|Drama
1916,3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
1917,3132,Daddy Long Legs (1919),Comedy|Drama
1918,3133,Go West (1925),Comedy|Western
1919,3134,Grand Illusion (La grande illusion) (1937),Drama|War
1920,3135,"Great Santini, The (1979)",Drama
1921,3140,Three Ages (1923),Comedy
1922,3142,U2: Rattle and Hum (1988),Documentary|Musical
1923,3143,Hell in the Pacific (1968),Drama|War
1924,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance
1925,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
1926,3147,"Green Mile, The (1999)",Crime|Drama
1927,3148,"Cider House Rules, The (1999)",Drama
1928,3150,"War Zone, The (1999)",Drama|Thriller
1929,3152,"Last Picture Show, The (1971)",Drama
1930,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
1931,3155,Anna and the King (1999),Drama|Romance
1932,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
1933,3157,Stuart Little (1999),Children|Comedy|Fantasy
1934,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
1935,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
1936,3160,Magnolia (1999),Drama
1937,3161,Onegin (1999),Drama|Romance
1938,3163,Topsy-Turvy (1999),Comedy|Drama|Musical
1939,3167,Carnal Knowledge (1971),Comedy|Drama
1940,3168,Easy Rider (1969),Adventure|Drama
1941,3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
1942,3171,Room at the Top (1959),Drama
1943,3173,Any Given Sunday (1999),Drama
1944,3174,Man on the Moon (1999),Comedy|Drama
1945,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
1946,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
1947,3177,Next Friday (2000),Comedy
1948,3178,"Hurricane, The (1999)",Drama
1949,3179,Angela's Ashes (1999),Drama
1950,3181,Titus (1999),Drama
1951,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
1952,3185,Snow Falling on Cedars (1999),Drama
1953,3186,"Girl, Interrupted (1999)",Drama
1954,3189,My Dog Skip (1999),Children|Drama
1955,3194,"Way We Were, The (1973)",Drama|Romance
1956,3196,Stalag 17 (1953),Drama|War
1957,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
1958,3198,Papillon (1973),Crime|Drama
1959,3200,"Last Detail, The (1973)",Comedy|Drama
1960,3201,Five Easy Pieces (1970),Drama
1961,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror
1962,3203,Dead Calm (1989),Thriller
1963,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
1964,3205,Black Sunday (La maschera del demonio) (1960),Horror
1965,3207,"Snows of Kilimanjaro, The (1952)",Adventure
1966,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
1967,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
1968,3213,Batman: Mask of the Phantasm (1993),Animation|Children
1969,3214,American Flyers (1985),Drama
1970,3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
1971,3221,"Draughtsman's Contract, The (1982)",Drama
1972,3223,"Zed & Two Noughts, A (1985)",Drama
1973,3224,Woman in the Dunes (Suna no onna) (1964),Drama
1974,3225,Down to You (2000),Comedy|Romance
1975,3226,Hellhounds on My Trail (1999),Documentary
1976,3229,Another Man's Poison (1952),Crime|Drama
1977,3230,"Odessa File, The (1974)",Thriller
1978,3231,"Saphead, The (1920)",Comedy
1979,3232,Seven Chances (1925),Comedy
1980,3235,Where the Buffalo Roam (1980),Comedy
1981,3243,Encino Man (1992),Comedy
1982,3244,"Goodbye Girl, The (1977)",Comedy|Romance
1983,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
1984,3246,Malcolm X (1992),Drama
1985,3247,Sister Act (1992),Comedy|Crime
1986,3248,Sister Act 2: Back in the Habit (1993),Comedy
1987,3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
1988,3250,Alive (1993),Drama
1989,3252,Scent of a Woman (1992),Drama
1990,3253,Wayne's World (1992),Comedy
1991,3254,Wayne's World 2 (1993),Comedy
1992,3255,"League of Their Own, A (1992)",Comedy|Drama
1993,3256,Patriot Games (1992),Action|Crime|Drama|Thriller
1994,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
1995,3258,Death Becomes Her (1992),Comedy|Fantasy
1996,3259,Far and Away (1992),Adventure|Drama|Romance
1997,3260,Howards End (1992),Drama
1998,3261,Singles (1992),Comedy|Drama|Romance
1999,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
2000,3263,White Men Can't Jump (1992),Comedy|Drama
2001,3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
2002,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
2003,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
2004,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
2005,3269,Forever Young (1992),Drama|Romance|Sci-Fi
2006,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
2007,3271,Of Mice and Men (1992),Drama
2008,3272,Bad Lieutenant (1992),Crime|Drama
2009,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
2010,3274,Single White Female (1992),Drama|Thriller
2011,3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2012,3278,Gendernauts (1999),Documentary
2013,3282,Different for Girls (1996),Comedy
2014,3283,Minnie and Moskowitz (1971),Action
2015,3284,They Might Be Giants (1971),Comedy|Mystery|Romance
2016,3285,"Beach, The (2000)",Adventure|Drama
2017,3286,Snow Day (2000),Comedy
2018,3287,"Tigger Movie, The (2000)",Animation|Children
2019,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2020,3296,To Sir with Love (1967),Drama
2021,3298,Boiler Room (2000),Crime|Drama|Thriller
2022,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
2023,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
2024,3304,Blue Collar (1978),Crime|Drama
2025,3306,"Circus, The (1928)",Comedy
2026,3307,City Lights (1931),Comedy|Drama|Romance
2027,3309,"Dog's Life, A (1918)",Comedy
2028,3310,"Kid, The (1921)",Comedy|Drama
2029,3311,"Man from Laramie, The (1955)",Western
2030,3313,Class Reunion (1982),Comedy
2031,3316,Reindeer Games (2000),Action|Thriller
2032,3317,Wonder Boys (2000),Comedy|Drama
2033,3327,Beyond the Mat (1999),Documentary
2034,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2035,3330,Splendor in the Grass (1961),Drama|Romance
2036,3333,"Killing of Sister George, The (1968)",Drama
2037,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
2038,3338,For All Mankind (1989),Documentary
2039,3339,Cross of Iron (1977),War
2040,3341,Born Yesterday (1950),Comedy
2041,3342,Birdy (1984),Drama|War
2042,3347,Never Cry Wolf (1983),Adventure|Drama
2043,3350,"Raisin in the Sun, A (1961)",Drama
2044,3354,Mission to Mars (2000),Sci-Fi
2045,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
2046,3357,East-West (Est-ouest) (1999),Drama|Romance
2047,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
2048,3359,Breaking Away (1979),Comedy|Drama
2049,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
2050,3361,Bull Durham (1988),Comedy|Drama|Romance
2051,3362,Dog Day Afternoon (1975),Crime|Drama
2052,3363,American Graffiti (1973),Comedy|Drama
2053,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
2054,3365,"Searchers, The (1956)",Drama|Western
2055,3368,"Big Country, The (1958)",Romance|Western
2056,3374,Daughters of the Dust (1991),Drama
2057,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
2058,3386,JFK (1991),Drama|Mystery|Thriller
2059,3387,Who's Harry Crumb? (1989),Comedy|Mystery
2060,3388,Harry and the Hendersons (1987),Children|Comedy
2061,3392,She-Devil (1989),Comedy
2062,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
2063,3397,"Great Muppet Caper, The (1981)",Children|Comedy
2064,3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
2065,3399,Sesame Street Presents Follow That Bird (1985),Children|Comedy
2066,3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
2067,3405,"Night to Remember, A (1958)",Action|Drama
2068,3408,Erin Brockovich (2000),Drama
2069,3409,Final Destination (2000),Drama|Thriller
2070,3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
2071,3415,"Mirror, The (Zerkalo) (1975)",Drama
2072,3417,"Crimson Pirate, The (1952)",Adventure|Comedy
2073,3418,Thelma & Louise (1991),Adventure|Crime|Drama
2074,3420,...And Justice for All (1979),Drama|Thriller
2075,3421,Animal House (1978),Comedy
2076,3422,She's Gotta Have It (1986),Comedy|Romance
2077,3423,School Daze (1988),Drama
2078,3424,Do the Right Thing (1989),Drama
2079,3427,Coogan's Bluff (1968),Crime
2080,3429,Creature Comforts (1989),Animation|Comedy
2081,3430,Death Wish (1974),Action|Crime|Drama
2082,3431,Death Wish 2 (1982),Action|Drama
2083,3432,Death Wish 3 (1985),Action|Drama
2084,3433,Death Wish 4: The Crackdown (1987),Action|Drama
2085,3434,Death Wish 5: The Face of Death (1994),Action|Drama
2086,3435,Double Indemnity (1944),Crime|Drama|Film-Noir
2087,3436,Dying Young (1991),Drama|Romance
2088,3437,Cool as Ice (1991),Drama
2089,3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
2090,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
2091,3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
2092,3441,Red Dawn (1984),Action|Drama|War
2093,3444,Bloodsport (1988),Action
2094,3445,Eyes of Laura Mars (1978),Mystery|Thriller
2095,3447,"Good Earth, The (1937)",Drama
2096,3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2097,3450,Grumpy Old Men (1993),Comedy
2098,3451,Guess Who's Coming to Dinner (1967),Drama
2099,3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
2100,3453,Here on Earth (2000),Drama|Romance
2101,3454,Whatever It Takes (2000),Comedy|Romance
2102,3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
2103,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
2104,3462,Modern Times (1936),Comedy|Drama|Romance
2105,3466,Heart and Souls (1993),Comedy|Fantasy
2106,3467,Hud (1963),Drama|Western
2107,3468,"Hustler, The (1961)",Drama
2108,3469,Inherit the Wind (1960),Drama
2109,3470,Dersu Uzala (1975),Adventure|Drama
2110,3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
2111,3472,"Horror Hotel (a.k.a. City of the Dead, The) (1960)",Horror|Thriller
2112,3475,"Place in the Sun, A (1951)",Drama|Romance
2113,3476,Jacob's Ladder (1990),Horror|Mystery
2114,3477,Empire Records (1995),Comedy|Drama
2115,3478,"Bamba, La (1987)",Drama
2116,3479,Ladyhawke (1985),Adventure|Fantasy|Romance
2117,3481,High Fidelity (2000),Comedy|Drama|Romance
2118,3483,"Road to El Dorado, The (2000)",Animation|Children
2119,3484,"Skulls, The (2000)",Thriller
2120,3487,El Dorado (1966),Western
2121,3489,Hook (1991),Adventure|Comedy|Fantasy
2122,3490,Horror Express (1972),Horror
2123,3494,True Grit (1969),Adventure|Drama|Western
2124,3498,Midnight Express (1978),Drama
2125,3499,Misery (1990),Drama|Horror|Thriller
2126,3502,My Life (1993),Drama
2127,3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
2128,3504,Network (1976),Comedy|Drama
2129,3505,No Way Out (1987),Drama|Mystery|Thriller
2130,3506,North Dallas Forty (1979),Comedy|Drama
2131,3507,"Odd Couple, The (1968)",Comedy
2132,3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
2133,3509,Black and White (1999),Drama
2134,3510,Frequency (2000),Drama|Thriller
2135,3511,Ready to Rumble (2000),Comedy
2136,3512,Return to Me (2000),Drama|Romance
2137,3513,Rules of Engagement (2000),Drama|Thriller
2138,3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
2139,3519,Force 10 from Navarone (1978),Action|Drama|War
2140,3520,How to Stuff a Wild Bikini (1965),Comedy
2141,3521,Mystery Train (1989),Comedy|Drama
2142,3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
2143,3524,Arthur (1981),Comedy|Romance
2144,3525,Bachelor Party (1984),Comedy
2145,3526,Parenthood (1989),Comedy|Drama
2146,3527,Predator (1987),Action|Sci-Fi|Thriller
2147,3528,"Prince of Tides, The (1991)",Drama|Romance
2148,3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2149,3530,Smoking/No Smoking (1993),Comedy
2150,3534,28 Days (2000),Drama
2151,3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
2152,3536,Keeping the Faith (2000),Comedy|Drama|Romance
2153,3538,East is East (1999),Comedy
2154,3539,"Filth and the Fury, The (2000)",Documentary
2155,3543,Diner (1982),Comedy|Drama
2156,3544,Shakes the Clown (1992),Comedy
2157,3545,Cabaret (1972),Drama|Musical
2158,3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
2159,3548,Auntie Mame (1958),Comedy|Drama
2160,3549,Guys and Dolls (1955),Comedy|Musical|Romance
2161,3550,The Hunger (1983),Horror
2162,3551,Marathon Man (1976),Crime|Drama|Thriller
2163,3552,Caddyshack (1980),Comedy
2164,3553,Gossip (2000),Drama|Thriller
2165,3554,Love and Basketball (2000),Drama|Romance
2166,3555,U-571 (2000),Action|Thriller|War
2167,3556,"Virgin Suicides, The (1999)",Drama|Romance
2168,3559,Limelight (1952),Comedy|Drama|Romance
2169,3562,Committed (2000),Comedy|Drama
2170,3563,"Crow: Salvation, The (2000)",Action|Horror
2171,3565,Where the Heart Is (2000),Comedy|Drama
2172,3566,"Big Kahuna, The (2000)",Comedy|Drama
2173,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
2174,3572,Carnosaur (1993),Horror|Sci-Fi
2175,3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
2176,3578,Gladiator (2000),Action|Adventure|Drama
2177,3581,Human Traffic (1999),Comedy
2178,3584,Breathless (1983),Action|Drama|Romance|Thriller
2179,3591,Mr. Mom (1983),Comedy|Drama
2180,3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi
2181,3593,Battlefield Earth (2000),Action|Sci-Fi
2182,3594,Center Stage (2000),Drama|Musical
2183,3599,Anchors Aweigh (1945),Comedy|Musical
2184,3600,Blue Hawaii (1961),Comedy|Musical
2185,3602,G.I. Blues (1960),Comedy|Musical|Romance
2186,3603,"Gay Deceivers, The (1969)",Comedy
2187,3604,Gypsy (1962),Musical
2188,3606,On the Town (1949),Comedy|Musical|Romance
2189,3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
2190,3611,Saludos Amigos (1943),Animation|Children|Comedy
2191,3612,The Slipper and the Rose: The Story of Cinderella (1976),Adventure|Children|Fantasy|Musical|Romance
2192,3613,Things Change (1988),Comedy
2193,3615,Dinosaur (2000),Adventure|Animation|Children
2194,3617,Road Trip (2000),Comedy
2195,3618,Small Time Crooks (2000),Comedy|Crime
2196,3619,"Hollywood Knights, The (1980)",Comedy
2197,3621,Possession (1981),Drama|Horror
2198,3622,"Twelve Chairs, The (1970)",Comedy
2199,3623,Mission: Impossible II (2000),Action|Adventure|Thriller
2200,3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
2201,3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
2202,3627,Carnival of Souls (1962),Horror|Thriller
2203,3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
2204,3632,Monsieur Verdoux (1947),Comedy|Crime
2205,3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
2206,3634,Seven Days in May (1964),Thriller
2207,3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
2208,3637,Vagabond (Sans toit ni loi) (1985),Drama
2209,3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
2210,3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
2211,3640,"King in New York, A (1957)",Comedy|Drama
2212,3641,"Woman of Paris, A (1923)",Drama
2213,3645,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),Drama
2214,3646,Big Momma's House (2000),Comedy
2215,3649,American Gigolo (1980),Drama
2216,3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror
2217,3653,"Endless Summer, The (1966)",Documentary
2218,3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
2219,3655,Blow-Out (La grande bouffe) (1973),Drama
2220,3658,Quatermass and the Pit (1967),Horror|Sci-Fi
2221,3659,Quatermass 2 (Enemy from Space) (1957),Sci-Fi|Thriller
2222,3666,Retro Puppet Master (Puppet Master 7) (1999),Horror|Sci-Fi|Thriller
2223,3668,Romeo and Juliet (1968),Drama|Romance
2224,3669,Stay Tuned (1992),Comedy
2225,3671,Blazing Saddles (1974),Comedy|Western
2226,3672,Benji (1974),Adventure|Children
2227,3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama
2228,3675,White Christmas (1954),Comedy|Musical|Romance
2229,3676,Eraserhead (1977),Drama|Horror
2230,3677,Baraka (1992),Documentary
2231,3678,"Man with the Golden Arm, The (1955)",Drama
2232,3679,"Decline of Western Civilization, The (1981)",Documentary|Musical
2233,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
2234,3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
2235,3682,Magnum Force (1973),Action|Crime|Drama|Thriller
2236,3683,Blood Simple (1984),Crime|Drama|Film-Noir
2237,3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
2238,3686,Flatliners (1990),Horror|Sci-Fi|Thriller
2239,3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi
2240,3688,Porky's (1982),Comedy
2241,3693,"Toxic Avenger, The (1985)",Comedy|Horror
2242,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
2243,3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller
2244,3697,Predator 2 (1990),Action|Sci-Fi|Thriller
