,rating,account_id,deal_id,UnixTime,time
3101,5.0,A1QGFRJZAQVW0,B01DVALSW4,1499040000,2017-07-03
3102,5.0,AQW7KVT81JVNE,0783225857,1525219200,2018-05-02
3103,5.0,AQW7KVT81JVNE,B00000F8KW,1525910400,2018-05-10
3104,5.0,AQW7KVT81JVNE,B00006WUWQ,1517875200,2018-02-06
3105,5.0,AQW7KVT81JVNE,B001FB55N0,1520380800,2018-03-07
3106,5.0,AXBHOGBGO2ZYS,0783225857,1525219200,2018-05-02
3107,5.0,AXBHOGBGO2ZYS,6300209164,1507161600,2017-10-05
3108,5.0,AXBHOGBGO2ZYS,6302658888,1525219200,2018-05-02
3109,5.0,A2HNS7BRKQ12ZR,0783225857,1525046400,2018-04-30
3110,5.0,A2HNS7BRKQ12ZR,6304119046,1525046400,2018-04-30
3111,5.0,A2HNS7BRKQ12ZR,B000003KHS,1525046400,2018-04-30
3112,5.0,A2HNS7BRKQ12ZR,B00003CXP1,1525046400,2018-04-30
3113,5.0,A1SM9L09H4RNAN,0783225857,1524614400,2018-04-25
3114,5.0,A1SM9L09H4RNAN,1562550888,1524614400,2018-04-25
3115,5.0,A1SM9L09H4RNAN,6302206294,1524614400,2018-04-25
3116,5.0,A2RZVNGA85UTI,0783114907,1517270400,2018-01-30
3117,5.0,A2RZVNGA85UTI,6300182304,1517270400,2018-01-30
3118,5.0,A2RZVNGA85UTI,6303534422,1511481600,2017-11-24
3119,5.0,A2RZVNGA85UTI,7799444371,1518134400,2018-02-09
3120,5.0,A2RZVNGA85UTI,B00CWZUOV6,1526860800,2018-05-21
3121,5.0,AG0YGPDVFX3NO,0783114907,1516752000,2018-01-24
3122,5.0,AG0YGPDVFX3NO,6304039530,1516752000,2018-01-24
3123,5.0,AG0YGPDVFX3NO,B000068UE9,1501632000,2017-08-02
3124,5.0,AG0YGPDVFX3NO,B00FPPQYXM,1516752000,2018-01-24
3125,5.0,AG0YGPDVFX3NO,B011T0C71E,1512518400,2017-12-06
3126,5.0,A1HXMBYD8USEJT,0783114907,1504656000,2017-09-06
3127,5.0,A1HXMBYD8USEJT,B00005RRG7,1507075200,2017-10-04
3128,5.0,A1HXMBYD8USEJT,B000GY75JE,1507075200,2017-10-04
3129,5.0,A1HXMBYD8USEJT,B000MDFTHE,1507075200,2017-10-04
3130,5.0,A1HXMBYD8USEJT,B0012RWQJ8,1504656000,2017-09-06
3131,5.0,A1HXMBYD8USEJT,B0012RWQJ8,1504656000,2017-09-06
3132,5.0,A1HXMBYD8USEJT,B00O1D3C3E,1507075200,2017-10-04
3133,5.0,A1HXMBYD8USEJT,B00OZKI28S,1507075200,2017-10-04
3134,5.0,A1HXMBYD8USEJT,B012O29ISG,1507075200,2017-10-04
3135,5.0,A1HXMBYD8USEJT,B01CT4CDS6,1516060800,2018-01-16
3136,5.0,A3MKXE1YLN8UOZ,0783114907,1501027200,2017-07-26
3137,5.0,A3MKXE1YLN8UOZ,6302091632,1501027200,2017-07-26
3138,5.0,A3MKXE1YLN8UOZ,6302800420,1501027200,2017-07-26
3139,5.0,A3MKXE1YLN8UOZ,6304674228,1501027200,2017-07-26
3140,5.0,A3MKXE1YLN8UOZ,B001CO42J8,1501027200,2017-07-26
3141,5.0,A3MKXE1YLN8UOZ,B00MGBS5PS,1501027200,2017-07-26
3142,5.0,AN3P8DAEYB570,0783114907,1501027200,2017-07-26
3143,5.0,AN3P8DAEYB570,6305013578,1501027200,2017-07-26
3144,5.0,AN3P8DAEYB570,B0030Y11VK,1501027200,2017-07-26
3145,5.0,A2YWJOG3R37XP4,0783114907,1524700800,2018-04-26
3146,5.0,A2YWJOG3R37XP4,6303534422,1524700800,2018-04-26
3147,5.0,A2YWJOG3R37XP4,7799120991,1524700800,2018-04-26
3148,5.0,A2YWJOG3R37XP4,B019A3QMJA,1524700800,2018-04-26
3149,5.0,AJATJ7GKM3472,0783114907,1523577600,2018-04-13
3150,5.0,AJATJ7GKM3472,6300182304,1523577600,2018-04-13
3151,5.0,AJATJ7GKM3472,6300183513,1523577600,2018-04-13
3152,5.0,AJATJ7GKM3472,6303317340,1523577600,2018-04-13
3153,5.0,AJATJ7GKM3472,6304078102,1523577600,2018-04-13
3154,5.0,AJATJ7GKM3472,B000006GDA,1522627200,2018-04-02
3155,5.0,AJATJ7GKM3472,B000069HYD,1522627200,2018-04-02
3156,5.0,AJATJ7GKM3472,B00008EY6N,1522627200,2018-04-02
3157,5.0,AJATJ7GKM3472,B000QCU9JO,1523577600,2018-04-13
3158,5.0,AJATJ7GKM3472,B000YGGNGK,1522627200,2018-04-02
3159,5.0,AJATJ7GKM3472,B001D0T4IU,1522627200,2018-04-02
3160,5.0,AJATJ7GKM3472,B003H8F5SO,1522627200,2018-04-02
3161,5.0,AJATJ7GKM3472,B004YDSNMQ,1522627200,2018-04-02
3162,5.0,AJATJ7GKM3472,B00D2UMHVA,1522627200,2018-04-02
3163,5.0,AJATJ7GKM3472,B00I4581F4,1522627200,2018-04-02
3164,5.0,AJATJ7GKM3472,B00VU4YPR4,1522627200,2018-04-02
3165,5.0,A30U3JQTYXJPJE,0783114907,1519603200,2018-02-26
3166,5.0,A30U3JQTYXJPJE,6304438060,1519603200,2018-02-26
3167,5.0,A30U3JQTYXJPJE,B00004U104,1519603200,2018-02-26
3168,5.0,A30U3JQTYXJPJE,B000Y11B7Q,1519603200,2018-02-26
3169,5.0,A2Q5Y6O1L75745,0783114907,1518998400,2018-02-19
3170,5.0,A2Q5Y6O1L75745,6301106490,1518998400,2018-02-19
3171,5.0,A2Q5Y6O1L75745,B005LAII8K,1512518400,2017-12-06
3172,5.0,A3SFUNADRPTL6B,0783228686,1507334400,2017-10-07
3173,5.0,A3SFUNADRPTL6B,6302450187,1507334400,2017-10-07
3174,5.0,A3SFUNADRPTL6B,B00005JKWX,1507334400,2017-10-07
3175,5.0,A12J2QGBQ339DY,0783228686,1522886400,2018-04-05
3176,5.0,A12J2QGBQ339DY,0792834976,1522886400,2018-04-05
3177,5.0,A12J2QGBQ339DY,B00004Z4WR,1522886400,2018-04-05
3178,5.0,AKQO3T3Y1QWMF,0783228686,1520208000,2018-03-05
3179,5.0,AKQO3T3Y1QWMF,079079568X,1519516800,2018-02-25
3180,5.0,AKQO3T3Y1QWMF,6304429703,1514937600,2018-01-03
3181,5.0,AKQO3T3Y1QWMF,6305622825,1520208000,2018-03-05
3182,5.0,A22N48W6F7LOKP,0783227930,1515110400,2018-01-05
3183,5.0,A22N48W6F7LOKP,6304233639,1508457600,2017-10-20
3184,5.0,A22N48W6F7LOKP,6305657939,1504396800,2017-09-03
3185,5.0,A22N48W6F7LOKP,B00003CXRA,1525651200,2018-05-07
3186,5.0,A22N48W6F7LOKP,B00DY64C8S,1525651200,2018-05-07
3187,5.0,A22N48W6F7LOKP,B00Q0G2VXM,1504396800,2017-09-03
3188,5.0,A22N48W6F7LOKP,B00R8GUXPG,1504396800,2017-09-03
3189,5.0,A22N48W6F7LOKP,B0158ZX4UE,1525651200,2018-05-07
3190,5.0,A166PXDWLW6V3K,0783227930,1506643200,2017-09-29
3191,5.0,A166PXDWLW6V3K,0783230346,1503273600,2017-08-21
3192,5.0,A166PXDWLW6V3K,6301706811,1506643200,2017-09-29
3193,5.0,A166PXDWLW6V3K,6304457359,1515024000,2018-01-04
3194,5.0,A3EN5H154KY3GN,0783227930,1503100800,2017-08-19
3195,5.0,A3EN5H154KY3GN,B001PO54OM,1503100800,2017-08-19
3196,5.0,A3EN5H154KY3GN,B0047BXR94,1528329600,2018-06-07
3197,5.0,A3EN5H154KY3GN,B011PS4YGQ,1503100800,2017-08-19
3198,5.0,A35LWA8VY66G8F,0783227930,1499817600,2017-07-12
3199,5.0,A35LWA8VY66G8F,B000XT1P48,1525392000,2018-05-04
3200,5.0,A35LWA8VY66G8F,B01BPK82GC,1529625600,2018-06-22
3201,5.0,A2SIDJNK4BBWKJ,0783227930,1524009600,2018-04-18
3202,5.0,A2SIDJNK4BBWKJ,6302800420,1518825600,2018-02-17
3203,5.0,A2SIDJNK4BBWKJ,B00000JZIM,1518739200,2018-02-16
3204,5.0,A2SIDJNK4BBWKJ,B00005KHJJ,1517097600,2018-01-28
3205,5.0,A2SIDJNK4BBWKJ,B00005YUO1,1510704000,2017-11-15
3206,5.0,A2SIDJNK4BBWKJ,B0000VV4OK,1513900800,2017-12-22
3207,5.0,A2SIDJNK4BBWKJ,B000JBXXYK,1511568000,2017-11-25
3208,5.0,A2SIDJNK4BBWKJ,B002C39T28,1512518400,2017-12-06
3209,5.0,A2SIDJNK4BBWKJ,B0031DDG9U,1515110400,2018-01-05
3210,5.0,A2SIDJNK4BBWKJ,B004EPYZCQ,1516233600,2018-01-18
3211,5.0,A2SIDJNK4BBWKJ,B004LWZVZM,1523664000,2018-04-14
3212,5.0,A2SIDJNK4BBWKJ,B007C3TVEY,1520899200,2018-03-13
3213,5.0,A2SIDJNK4BBWKJ,B00BD5GGI6,1520208000,2018-03-05
3214,5.0,A2SIDJNK4BBWKJ,B00LIV6CGQ,1524528000,2018-04-24
3215,5.0,A2SIDJNK4BBWKJ,B00SB9SL3A,1512864000,2017-12-10
3216,5.0,A2SIDJNK4BBWKJ,B00SJTEC0S,1531180800,2018-07-10
3217,5.0,A2SIDJNK4BBWKJ,B01AJ7ELT4,1526256000,2018-05-14
3218,5.0,A2SIDJNK4BBWKJ,B00VX1VXMY,1532390400,2018-07-24
3219,5.0,A3EA7YPEVT432U,0783227930,1522540800,2018-04-01
3220,5.0,A3EA7YPEVT432U,6302681685,1522540800,2018-04-01
3221,5.0,A3EA7YPEVT432U,6303442277,1522540800,2018-04-01
3222,5.0,A3EA7YPEVT432U,6303486754,1522540800,2018-04-01
3223,5.0,A3EA7YPEVT432U,6304406096,1522540800,2018-04-01
3224,5.0,A3EA7YPEVT432U,B000IOM9VQ,1523318400,2018-04-10
3225,5.0,A3EA7YPEVT432U,B000TGUUFA,1522540800,2018-04-01
3226,5.0,A3EA7YPEVT432U,B000VKL6Z2,1522540800,2018-04-01
3227,5.0,A3EA7YPEVT432U,B001KVZ6HK,1522540800,2018-04-01
3228,5.0,A3EA7YPEVT432U,B0021L8UZS,1522540800,2018-04-01
3229,5.0,A3EA7YPEVT432U,B002U6CJCO,1522540800,2018-04-01
3230,5.0,A3EA7YPEVT432U,B002Z7FN7Q,1522540800,2018-04-01
3231,5.0,A3EA7YPEVT432U,B0041KKYHE,1522540800,2018-04-01
3232,5.0,A3EA7YPEVT432U,B004A8ZWUQ,1522540800,2018-04-01
3233,5.0,A3EA7YPEVT432U,B004A8ZX3C,1522540800,2018-04-01
3234,5.0,A3EA7YPEVT432U,B005F3XV7Q,1522540800,2018-04-01
3235,5.0,A3EA7YPEVT432U,B005LAII1C,1522540800,2018-04-01
3236,5.0,A3EA7YPEVT432U,B005LAII1W,1522540800,2018-04-01
3237,5.0,A3EA7YPEVT432U,B005S9ELVC,1522540800,2018-04-01
3238,5.0,A3EA7YPEVT432U,B0090SI4HO,1522540800,2018-04-01
3239,5.0,A3EA7YPEVT432U,B009A9EMYM,1522540800,2018-04-01
3240,5.0,A3EA7YPEVT432U,B009AMAK54,1522540800,2018-04-01
3241,5.0,A3EA7YPEVT432U,B009NNM9OA,1522540800,2018-04-01
3242,5.0,A11PLB099OJ0UK,0783227930,1519862400,2018-03-01
3243,5.0,A11PLB099OJ0UK,B0050MB4OO,1529280000,2018-06-18
3244,5.0,A11PLB099OJ0UK,B01CQOVHK4,1527897600,2018-06-02
3245,5.0,A11PLB099OJ0UK,B01CQOVHCW,1527897600,2018-06-02
3246,5.0,A24PNSDC7JYFFV,0783227930,1515283200,2018-01-07
3247,5.0,A24PNSDC7JYFFV,6304500769,1515283200,2018-01-07
3248,5.0,A24PNSDC7JYFFV,B00005JLFT,1515801600,2018-01-13
3249,5.0,A24PNSDC7JYFFV,B0001AVZNU,1515801600,2018-01-13
3250,5.0,A24PNSDC7JYFFV,B00064MW74,1515801600,2018-01-13
3251,5.0,A24PNSDC7JYFFV,B000B7QCGI,1515801600,2018-01-13
3252,5.0,A24PNSDC7JYFFV,B000F7CMQS,1515801600,2018-01-13
3253,5.0,A24PNSDC7JYFFV,B000MTEFUK,1515801600,2018-01-13
3254,5.0,A24PNSDC7JYFFV,B000WMA74A,1515801600,2018-01-13
3255,5.0,A24PNSDC7JYFFV,B001FSKE8E,1515801600,2018-01-13
3256,5.0,A24PNSDC7JYFFV,B001L57ZZG,1515283200,2018-01-07
3257,5.0,A24PNSDC7JYFFV,B00Q0G2VXM,1515801600,2018-01-13
3258,5.0,A24PNSDC7JYFFV,B00R8GUXPG,1515801600,2018-01-13
3259,5.0,A2ZBQL3JHYEFFZ,0783226896,1512345600,2017-12-04
3260,5.0,A2ZBQL3JHYEFFZ,078885383X,1514592000,2017-12-30
3261,5.0,A2ZBQL3JHYEFFZ,B00003CXQ0,1514592000,2017-12-30
3262,5.0,A2ZBQL3JHYEFFZ,B00004CY5S,1512345600,2017-12-04
3263,5.0,A2ZBQL3JHYEFFZ,B0024NSFZI,1514678400,2017-12-31
3264,5.0,A1XBVXKVJ6KX2M,0783226896,1511395200,2017-11-23
3265,5.0,A1XBVXKVJ6KX2M,6304674228,1518739200,2018-02-16
3266,5.0,A1XBVXKVJ6KX2M,B000003KMM,1518739200,2018-02-16
3267,5.0,A1XBVXKVJ6KX2M,B000QGDY06,1511395200,2017-11-23
3268,5.0,A1XBVXKVJ6KX2M,B002ZGW92Y,1518739200,2018-02-16
3269,5.0,A1XBVXKVJ6KX2M,B0031RAOVY,1518739200,2018-02-16
3270,5.0,A1XBVXKVJ6KX2M,B004A8ZX28,1518739200,2018-02-16
3271,5.0,A1XBVXKVJ6KX2M,B005SH63HO,1518739200,2018-02-16
3272,5.0,A1XBVXKVJ6KX2M,B01GIX5EOO,1518739200,2018-02-16
3273,5.0,A26SJVETRSR5LZ,0783226896,1510704000,2017-11-15
3274,5.0,A26SJVETRSR5LZ,B00004CY5S,1510704000,2017-11-15
3275,5.0,A26SJVETRSR5LZ,B00386F0D0,1510704000,2017-11-15
3276,5.0,A26SJVETRSR5LZ,B004A8ZWW4,1510704000,2017-11-15
3277,5.0,AEEE6TC5G8CJ5,0783226896,1510444800,2017-11-12
3278,5.0,AEEE6TC5G8CJ5,6303617719,1510444800,2017-11-12
3279,5.0,AEEE6TC5G8CJ5,6305132666,1510444800,2017-11-12
3280,5.0,AEEE6TC5G8CJ5,B000Y11BBW,1510444800,2017-11-12
3281,5.0,AEEE6TC5G8CJ5,B001GKJ2DY,1510444800,2017-11-12
3282,5.0,A8J68M6B236JG,0783226896,1502582400,2017-08-13
3283,5.0,A8J68M6B236JG,6300213986,1525651200,2018-05-07
3284,5.0,A8J68M6B236JG,6304162200,1517097600,2018-01-28
3285,5.0,A2DT1GORD541XN,0783226896,1501891200,2017-08-05
3286,5.0,A2DT1GORD541XN,B000077VQ6,1501891200,2017-08-05
3287,5.0,A2DT1GORD541XN,B000E5KJDE,1501891200,2017-08-05
3288,5.0,A2DT1GORD541XN,B002JVWR4A,1519430400,2018-02-24
3289,5.0,A2DT1GORD541XN,B003L77GGK,1501891200,2017-08-05
3290,5.0,A2DT1GORD541XN,B003Q6D2B4,1501891200,2017-08-05
3291,5.0,A2DT1GORD541XN,B0053O89IS,1501891200,2017-08-05
3292,5.0,A32TWSBPB0JOR0,0783230427,1502668800,2017-08-14
3293,5.0,A32TWSBPB0JOR0,B000003KHS,1502668800,2017-08-14
3294,5.0,A32TWSBPB0JOR0,B00000JQUA,1502668800,2017-08-14
3295,5.0,A32TWSBPB0JOR0,B004A8ZX28,1508544000,2017-10-21
3296,5.0,A32TWSBPB0JOR0,B005OK721G,1505865600,2017-09-20
3297,5.0,A32TWSBPB0JOR0,B006HGXGWU,1505865600,2017-09-20
3298,5.0,A20D1EZ9F7M1H3,0783231032,1523318400,2018-04-10
3299,5.0,A20D1EZ9F7M1H3,0800141709,1523318400,2018-04-10
3300,5.0,A20D1EZ9F7M1H3,6302470021,1523318400,2018-04-10
3301,5.0,A20D1EZ9F7M1H3,6302797535,1523318400,2018-04-10
3302,5.0,A28BCHOBJD1CV0,0783231032,1518134400,2018-02-09
3303,5.0,A28BCHOBJD1CV0,6302734924,1518134400,2018-02-09
3304,5.0,A28BCHOBJD1CV0,B0007VY5JE,1518134400,2018-02-09
3305,5.0,A28BCHOBJD1CV0,B0024FAR52,1518134400,2018-02-09
3306,5.0,AIXWP0RQACY1C,0783231032,1510617600,2017-11-14
3307,5.0,AIXWP0RQACY1C,6300275310,1510617600,2017-11-14
3308,5.0,AIXWP0RQACY1C,6303326781,1510617600,2017-11-14
3309,5.0,A1DK5DY7TP27MF,0783231032,1501718400,2017-08-03
3310,5.0,A1DK5DY7TP27MF,6305082448,1500076800,2017-07-15
3311,5.0,A1DK5DY7TP27MF,B003UD7J9E,1501718400,2017-08-03
3312,5.0,A2HFT9LTGLPCYZ,0783231032,1525132800,2018-05-01
3313,5.0,A2HFT9LTGLPCYZ,0792836030,1525132800,2018-05-01
3314,5.0,A2HFT9LTGLPCYZ,0792845765,1522713600,2018-04-03
3315,5.0,A2HFT9LTGLPCYZ,0800141709,1525132800,2018-05-01
3316,5.0,A2HFT9LTGLPCYZ,6300181375,1522713600,2018-04-03
3317,5.0,A2HFT9LTGLPCYZ,6300213714,1525132800,2018-05-01
3318,5.0,A2HFT9LTGLPCYZ,6300214338,1525132800,2018-05-01
3319,5.0,A2HFT9LTGLPCYZ,6300246817,1525132800,2018-05-01
3320,5.0,A2HFT9LTGLPCYZ,6301095294,1522713600,2018-04-03
3321,5.0,A2HFT9LTGLPCYZ,6301963660,1522713600,2018-04-03
3322,5.0,A2HFT9LTGLPCYZ,6303257844,1522713600,2018-04-03
3323,5.0,A2HFT9LTGLPCYZ,6304119046,1525132800,2018-05-01
3324,5.0,A2HFT9LTGLPCYZ,6304507348,1522713600,2018-04-03
3325,5.0,A2HFT9LTGLPCYZ,B00004VVN5,1525132800,2018-05-01
3326,5.0,A2HFT9LTGLPCYZ,B00005PJ8O,1525132800,2018-05-01
3327,5.0,A2HFT9LTGLPCYZ,B000067J17,1525132800,2018-05-01
3328,5.0,A2HFT9LTGLPCYZ,B0009ML2KQ,1525132800,2018-05-01
3329,5.0,A2HFT9LTGLPCYZ,B000CNESV2,1525132800,2018-05-01
3330,5.0,A2HFT9LTGLPCYZ,B000GI3RZ6,1525132800,2018-05-01
3331,5.0,A2HFT9LTGLPCYZ,B000U1ZV6M,1522713600,2018-04-03
3332,5.0,A2HFT9LTGLPCYZ,B000Y11BC6,1525132800,2018-05-01
3333,5.0,A2HFT9LTGLPCYZ,B0013FZUQK,1525132800,2018-05-01
3334,5.0,A2HFT9LTGLPCYZ,B001715A92,1525132800,2018-05-01
3335,5.0,A2HFT9LTGLPCYZ,B001DJLD26,1525132800,2018-05-01
3336,5.0,A2HFT9LTGLPCYZ,B001NPD9JA,1522713600,2018-04-03
3337,5.0,A2HFT9LTGLPCYZ,B002GSXKOW,1525132800,2018-05-01
3338,5.0,A2HFT9LTGLPCYZ,B004I8WN14,1525132800,2018-05-01
3339,5.0,A2HFT9LTGLPCYZ,B004I8WN1E,1525132800,2018-05-01
3340,5.0,A2HFT9LTGLPCYZ,B004IB04NK,1522713600,2018-04-03
3341,5.0,A2HFT9LTGLPCYZ,B004NJC0J8,1522713600,2018-04-03
3342,5.0,A2HFT9LTGLPCYZ,B0050MB5NO,1525132800,2018-05-01
3343,5.0,A2HFT9LTGLPCYZ,B005UXJEUY,1522713600,2018-04-03
3344,5.0,A2HFT9LTGLPCYZ,B006VRRGOO,1522713600,2018-04-03
3345,5.0,A2HFT9LTGLPCYZ,B008H6GHG0,1525132800,2018-05-01
3346,5.0,A2HFT9LTGLPCYZ,B008H6GHEM,1522713600,2018-04-03
3347,5.0,A2HFT9LTGLPCYZ,B008HYKH9U,1525132800,2018-05-01
3348,5.0,A2HFT9LTGLPCYZ,B0090SI4HO,1525132800,2018-05-01
3349,5.0,A2HFT9LTGLPCYZ,B00AIQARQ8,1522713600,2018-04-03
3350,5.0,A3N2X41RGC6YM5,0783231032,1524787200,2018-04-27
3351,5.0,A3N2X41RGC6YM5,6304107250,1524787200,2018-04-27
3352,5.0,A3N2X41RGC6YM5,630417893X,1524787200,2018-04-27
3353,5.0,A3N2X41RGC6YM5,B00005JN8Q,1524787200,2018-04-27
3354,5.0,A3N2X41RGC6YM5,B000E6ESIK,1524787200,2018-04-27
3355,5.0,A3N2X41RGC6YM5,B000H4JH80,1524787200,2018-04-27
3356,5.0,A3N2X41RGC6YM5,B00DTET5A0,1524787200,2018-04-27
3357,5.0,A3N2X41RGC6YM5,B01A9IV54W,1523059200,2018-04-07
3358,5.0,A4MXHD6EDXSIU,0783230346,1509753600,2017-11-04
3359,5.0,A4MXHD6EDXSIU,6304401132,1508544000,2017-10-21
3360,5.0,A4MXHD6EDXSIU,B00W605FDO,1508544000,2017-10-21
3361,5.0,A2BVMSVVT9UMJX,0783230346,1501545600,2017-08-01
3362,5.0,A2BVMSVVT9UMJX,6302450187,1501545600,2017-08-01
3363,5.0,A2BVMSVVT9UMJX,B00JKTFQJM,1513468800,2017-12-17
3364,5.0,A2BVMSVVT9UMJX,B00Y29PQA4,1501545600,2017-08-01
3365,5.0,A3H1959KC83QSI,0783230346,1519689600,2018-02-27
3366,5.0,A3H1959KC83QSI,0790729644,1522368000,2018-03-30
3367,5.0,A3H1959KC83QSI,6301221486,1517788800,2018-02-05
3368,5.0,A3H1959KC83QSI,B003UESJHE,1504742400,2017-09-07
3369,5.0,A3H1959KC83QSI,B00HLTDCLM,1504742400,2017-09-07
3370,5.0,A3H1959KC83QSI,B00OV3VGP0,1513987200,2017-12-23
3371,5.0,A1DJLUH6JQ1RHQ,0783234287,1515974400,2018-01-15
3372,5.0,A1DJLUH6JQ1RHQ,6300183416,1514937600,2018-01-03
3373,5.0,A1DJLUH6JQ1RHQ,6301863208,1509062400,2017-10-27
3374,5.0,A1DJLUH6JQ1RHQ,B0007LXP7W,1517875200,2018-02-06
3375,5.0,A1DJLUH6JQ1RHQ,B000JLTRMC,1521417600,2018-03-19
3376,5.0,A1DJLUH6JQ1RHQ,B000VSDN1O,1503792000,2017-08-27
3377,5.0,A1DJLUH6JQ1RHQ,B000VSDN1O,1503792000,2017-08-27
3378,5.0,A1DJLUH6JQ1RHQ,B001OQCVFQ,1521417600,2018-03-19
3379,5.0,A1DJLUH6JQ1RHQ,B0024FADA6,1506729600,2017-09-30
3380,5.0,A1DJLUH6JQ1RHQ,B004A77FNO,1501027200,2017-07-26
3381,5.0,A1DJLUH6JQ1RHQ,B00FM4S8IU,1506297600,2017-09-25
3382,5.0,A1DJLUH6JQ1RHQ,B00L8QOY0C,1528848000,2018-06-13
3383,5.0,A1DJLUH6JQ1RHQ,B00QT4VDC0,1518134400,2018-02-09
3384,5.0,A1DJLUH6JQ1RHQ,B00ZR3W3YQ,1516838400,2018-01-25
3385,5.0,A127OIBPB3U35A,0783234287,1515628800,2018-01-11
3386,5.0,A127OIBPB3U35A,6301802322,1515628800,2018-01-11
3387,5.0,A127OIBPB3U35A,B00000K3AM,1515628800,2018-01-11
3388,5.0,A127OIBPB3U35A,B00003CXS4,1515628800,2018-01-11
3389,5.0,A127OIBPB3U35A,B000M341QE,1515628800,2018-01-11
3390,5.0,A1BKX0TUA6HQQ,0783234287,1509753600,2017-11-04
3391,5.0,A1BKX0TUA6HQQ,B00006472N,1509753600,2017-11-04
3392,5.0,A1BKX0TUA6HQQ,B00T40NVIK,1504742400,2017-09-07
3393,5.0,A1D6P3Q7FI1AAY,0783234287,1509494400,2017-11-01
3394,5.0,A1D6P3Q7FI1AAY,630365147X,1509494400,2017-11-01
3395,5.0,A1D6P3Q7FI1AAY,630434063X,1509494400,2017-11-01
3396,5.0,A11WV63KFP79OA,0783234287,1502928000,2017-08-17
3397,5.0,A11WV63KFP79OA,1559409002,1499644800,2017-07-10
3398,5.0,A11WV63KFP79OA,6304119046,1511049600,2017-11-19
3399,5.0,A11WV63KFP79OA,B000CFYAMC,1512345600,2017-12-04
3400,5.0,A11WV63KFP79OA,B011PS51LI,1503532800,2017-08-24
3401,5.0,A31KFBJLP1CM39,0783234287,1499731200,2017-07-11
3402,5.0,A31KFBJLP1CM39,6301777387,1504569600,2017-09-05
3403,5.0,A31KFBJLP1CM39,6302120551,1504569600,2017-09-05
3404,5.0,A31KFBJLP1CM39,6302413435,1504569600,2017-09-05
3405,5.0,A31KFBJLP1CM39,630396155X,1504569600,2017-09-05
3406,5.0,A31KFBJLP1CM39,B00005R273,1504569600,2017-09-05
3407,5.0,A31KFBJLP1CM39,B000NQRE9Q,1504569600,2017-09-05
3408,5.0,A31KFBJLP1CM39,B003IHUI0O,1504569600,2017-09-05
3409,5.0,A311385Y3QVWC3,0783234287,1525651200,2018-05-07
3410,5.0,A311385Y3QVWC3,0792102320,1525651200,2018-05-07
3411,5.0,A311385Y3QVWC3,0792110188,1523577600,2018-04-13
3412,5.0,A311385Y3QVWC3,6300216721,1519171200,2018-02-21
3413,5.0,A311385Y3QVWC3,6301802322,1506556800,2017-09-28
3414,5.0,A311385Y3QVWC3,6303398480,1507939200,2017-10-14
3415,5.0,A311385Y3QVWC3,B00005JKZY,1523491200,2018-04-12
3416,5.0,A311385Y3QVWC3,B0009NSCRQ,1523491200,2018-04-12
3417,5.0,A311385Y3QVWC3,B001MVYUQG,1511308800,2017-11-22
3418,5.0,A311385Y3QVWC3,B002JVWR4A,1519171200,2018-02-21
3419,5.0,A311385Y3QVWC3,B002ZG97EC,1510790400,2017-11-16
3420,5.0,A311385Y3QVWC3,B002ZG97U6,1520380800,2018-03-07
3421,5.0,A311385Y3QVWC3,B003L77G6A,1528243200,2018-06-06
3422,5.0,A311385Y3QVWC3,B003R4ZMPE,1522195200,2018-03-28
3423,5.0,A311385Y3QVWC3,B003Y5H5HO,1508457600,2017-10-20
3424,5.0,A311385Y3QVWC3,B0048LVDHG,1507939200,2017-10-14
3425,5.0,A311385Y3QVWC3,B004UXVDOA,1522195200,2018-03-28
3426,5.0,A311385Y3QVWC3,B005GYJPYW,1526256000,2018-05-14
3427,5.0,A311385Y3QVWC3,B008YYSEN4,1519171200,2018-02-21
3428,5.0,A311385Y3QVWC3,B00I6JOD8M,1512345600,2017-12-04
3429,5.0,A311385Y3QVWC3,B00J9BZVQE,1506988800,2017-10-03
3430,5.0,A311385Y3QVWC3,B00LOCL89A,1532476800,2018-07-25
3431,5.0,A311385Y3QVWC3,B00SB9SL3A,1523836800,2018-04-16
3432,5.0,A311385Y3QVWC3,B010MJ851Y,1508457600,2017-10-20
3433,5.0,APJNP3AS3N33R,0783234287,1522800000,2018-04-04
3434,5.0,APJNP3AS3N33R,6301661737,1522800000,2018-04-04
3435,5.0,APJNP3AS3N33R,6302650046,1522800000,2018-04-04
3436,5.0,APJNP3AS3N33R,7880879625,1522800000,2018-04-04
3437,5.0,APJNP3AS3N33R,B00003CXLS,1522800000,2018-04-04
3438,5.0,APJNP3AS3N33R,B0001HAGTM,1522800000,2018-04-04
3439,5.0,APJNP3AS3N33R,B001AR0D40,1522800000,2018-04-04
3440,5.0,APJNP3AS3N33R,B004LWZWBU,1522800000,2018-04-04
3441,5.0,A32UWTT0YG9V3H,0783234287,1522281600,2018-03-29
3442,5.0,A32UWTT0YG9V3H,6300216977,1511049600,2017-11-19
3443,5.0,A32UWTT0YG9V3H,6300216748,1523577600,2018-04-13
3444,5.0,A32UWTT0YG9V3H,6301797965,1524787200,2018-04-27
3445,5.0,A32UWTT0YG9V3H,6302261597,1524096000,2018-04-19
3446,5.0,A32UWTT0YG9V3H,6304362498,1520985600,2018-03-14
